selection_id,edition_id,reference_normalized,response_text,stanzas_text,source_url,source_edition,territory,coverage_status,missing_reason,raw_sha256,normalized_sha256
ps69_8_10_14_17_33_35,local_rsvce,"ps69:8-10,14,17,33-35","(14c) Lord, in your great love, answer me.","For it is for thy sake that I have borne reproach, that shame has covered my face. I have become a stranger to my brethren, an alien to my mother's sons. For zeal for thy house has consumed me, and the insults of those who insult thee have fallen on me.

But as for me, my prayer is to thee, O LORD.At an acceptable time, O God,in the abundance of thy steadfast love answer me. With thy faithful help

Answer me, O LORD, for thy steadfast love is good; according to thy abundant mercy, turn to me.

Let the oppressed see it and be glad;you who seek God, let your hearts revive. For the LORD hears the needy, and does not despise his own that are in bonds. Let heaven and earth praise him, the seas and everything that moves therein.",repo://assets/rsvce.db,,WORLD,complete,,2cbffa57ac803d62e3ce20a8a1c20ec80c3945b0e2bb87c69840c3a8873313e4,ce56e5121005d2951604718b2746d740081abd28534f23c52c9436897d6058ff
ps69_8_10_21_22_31_33_34,local_nabre,"ps69:8-10,21-22,31,33-34","In your great mercy, answer me, O God","For it is on your account I bear insult, that disgrace covers my face. I have become an outcast to my kindred, a stranger to my mother’s children. Because zeal for your house has consumed me, I am scorned by those who scorn you.

Insult has broken my heart, and I despair; I looked for compassion, but there was none, for comforters, but found none. Instead they gave me poison for my food; and for my thirst they gave me vinegar.

That I may praise God’s name in song and glorify it with thanksgiving.

“See, you lowly ones, and be glad; you who seek God, take heart! For the LORD hears the poor, and does not spurn those in bondage.",repo://assets/nabre.db,,WORLD,complete,,4901630246c86a989319357a57717862525aeea5a31a44987a7cf8ed19f2d8ba,a47034ba1bf5a0be8bd2b676e579bce613e85753ed80314ad342018ab1726a1c
ps69_8_10_21_22_31_33_34,local_rsvce,"ps69:8-10,21-22,31,33-34","In your great mercy, answer me, O God","For it is for thy sake that I have borne reproach, that shame has covered my face. I have become a stranger to my brethren, an alien to my mother's sons. For zeal for thy house has consumed me, and the insults of those who insult thee have fallen on me.

Insults have broken my heart,so that I am in despair.I looked for pity, but there was none; and for comforters, but I found none. They gave me poison for food, and for my thirst they gave me vinegar to drink.

I will praise the name of God with a song; I will magnify him with thanksgiving.

Let the oppressed see it and be glad;you who seek God, let your hearts revive. For the LORD hears the needy, and does not despise his own that are in bonds.",repo://assets/rsvce.db,,WORLD,complete,,ad6429b598e2f94e65135a2ed0d3207e6ee0146a02267ac63639a62fec163749,235e6a4a02a1116465e0903590e372c24d540f6eb80401d29181c9716bbc12be
ps71_1_2_3_4_5_6_15_17,local_nabre,"ps71:1-2,3-4,5-6,15-17",I will sing of your salvation.,"Psalm 71 Prayer in Time of Old Age I - In you, LORD, I take refuge; let me never be put to shame. In your justice rescue and deliver me; listen to me and save me!

Be my rock of refuge, my stronghold to give me safety; for you are my rock and fortress. My God, rescue me from the hand of the wicked, from the clutches of the evil and violent.

You are my hope, Lord; my trust, GOD, from my youth. On you I have depended since birth; from my mother’s womb you are my strength; my hope in you never wavers.

My mouth shall proclaim your just deeds, day after day your acts of deliverance, though I cannot number them all. I will speak of the mighty works of the Lord; O GOD, I will tell of your singular justice. God, you have taught me from my youth; to this day I proclaim your wondrous deeds.",repo://assets/nabre.db,,WORLD,complete,,a0f166c3edd620dec3b744527c7b0b2a0908289a39780a03dc68d9725ff2d849,c0cdd8a4c3ab7968304f9492baba9af7454d2a8373fc9ebdb80f91216e7f346a
ps71_1_2_3_4_5_6_15_17,local_rsvce,"ps71:1-2,3-4,5-6,15-17",I will sing of your salvation.,"In thee, O LORD, do I take refuge; let me never be put to shame! In thy righteousness deliver me and rescue me; incline thy ear to me, and save me!

Be thou to me a rock of refuge, a strong fortress,  to save me, for thou art my rock and my fortress. Rescue me, O my God, from the hand of the wicked, from the grasp of the unjust and cruel man.

For thou, O Lord, art my hope, my trust, O LORD, from my youth. Upon thee I have leaned from my birth;thou art he who took me from my mother's womb. My praise is continually of thee.

My mouth will tell of thy righteous acts,of thy deeds of salvation all the day, for their number is past my knowledge. With the mighty deeds of the Lord GOD I will come, I will praise thy righteousness, thine alone. O God, from my youth thou hast taught me, and I still proclaim thy wondrous deeds.",repo://assets/rsvce.db,,WORLD,complete,,b11b8dd30f13a303d04c67365086c596fccf9356fa7b162f5379fa92e23fedb0,57808ef438659e4a9abe775b32da3e1928d68839860b48293200a213ef219f14
ps71_1_2_3_4a_5_6_15ab_17,local_nabre,"ps71:1-2,3-4a,5-6,15ab+17",I will sing your salvation.,"Psalm 71 Prayer in Time of Old Age I - In you, LORD, I take refuge; let me never be put to shame. In your justice rescue and deliver me; listen to me and save me!

Be my rock of refuge, my stronghold to give me safety; for you are my rock and fortress. My God, rescue me from the hand of the wicked, from the clutches of the evil and violent.

You are my hope, Lord; my trust, GOD, from my youth. On you I have depended since birth; from my mother’s womb you are my strength; my hope in you never wavers.

My mouth shall proclaim your just deeds, day after day your acts of deliverance, though I cannot number them all. God, you have taught me from my youth; to this day I proclaim your wondrous deeds.",repo://assets/nabre.db,,WORLD,complete,,f655e8995e72e37163133b14f7fd82364ac19a902152f6c7cbff2a3497a8dbae,bc444538e73248602974a09cd2508a845ce8e13a8681956da4c2511b0d096452
ps71_1_2_3_4a_5_6_15ab_17,local_rsvce,"ps71:1-2,3-4a,5-6,15ab+17",I will sing your salvation.,"In thee, O LORD, do I take refuge; let me never be put to shame! In thy righteousness deliver me and rescue me; incline thy ear to me, and save me!

Be thou to me a rock of refuge, a strong fortress,  to save me, for thou art my rock and my fortress. Rescue me, O my God, from the hand of the wicked, from the grasp of the unjust and cruel man.

For thou, O Lord, art my hope, my trust, O LORD, from my youth. Upon thee I have leaned from my birth;thou art he who took me from my mother's womb. My praise is continually of thee.

My mouth will tell of thy righteous acts,of thy deeds of salvation all the day, for their number is past my knowledge. O God, from my youth thou hast taught me, and I still proclaim thy wondrous deeds.",repo://assets/rsvce.db,,WORLD,complete,,7b779c6873ccb14f56c052c3fdbf560ac2482da0196878d2d74ec279ac2fbe4f,e0e48a81156456409c69ef642a1a11b0b8b84b2f393b1b28e16a0be12913e720
ps71_1_2_3_4a_5_6ab_15_17,local_nabre,"ps71:1-2,3-4a,5-6ab,15,17","My mouth will tell of your salvation, Lord.","Psalm 71 Prayer in Time of Old Age I - In you, LORD, I take refuge; let me never be put to shame. In your justice rescue and deliver me; listen to me and save me!

Be my rock of refuge, my stronghold to give me safety; for you are my rock and fortress. My God, rescue me from the hand of the wicked, from the clutches of the evil and violent.

You are my hope, Lord; my trust, GOD, from my youth. On you I have depended since birth; from my mother’s womb you are my strength; my hope in you never wavers.

My mouth shall proclaim your just deeds, day after day your acts of deliverance, though I cannot number them all.

God, you have taught me from my youth; to this day I proclaim your wondrous deeds.",repo://assets/nabre.db,,WORLD,complete,,9ef1313f7127b599fbec890b7d690f4c6894b974c0488a6f2aa0e810b9f1764d,d20c17136960ef3674ee5ecb8a1f5598b2936e71c253a542927729d3a6e935f5
ps71_1_2_3_4a_5_6ab_15_17,local_rsvce,"ps71:1-2,3-4a,5-6ab,15,17","My mouth will tell of your salvation, Lord.","In thee, O LORD, do I take refuge; let me never be put to shame! In thy righteousness deliver me and rescue me; incline thy ear to me, and save me!

Be thou to me a rock of refuge, a strong fortress,  to save me, for thou art my rock and my fortress. Rescue me, O my God, from the hand of the wicked, from the grasp of the unjust and cruel man.

For thou, O Lord, art my hope, my trust, O LORD, from my youth. Upon thee I have leaned from my birth;thou art he who took me from my mother's womb. My praise is continually of thee.

My mouth will tell of thy righteous acts,of thy deeds of salvation all the day, for their number is past my knowledge.

O God, from my youth thou hast taught me, and I still proclaim thy wondrous deeds.",repo://assets/rsvce.db,,WORLD,complete,,e96708e56e8fe802e2b9c2ba4edd4add15ff2cbc91f47464db2ddd83644579c3,99c0389e02d1044c8611f63ad8e7510c4022e3d43d9c16a668301bf85c67c7ab
ps71_1_2_3_4a_5_6ab_15ab_17,local_nabre,"ps71:1-2,3-4a,5-6ab,15ab,17","(6) Since my mother's womb, you have been my strength.","Psalm 71 Prayer in Time of Old Age I - In you, LORD, I take refuge; let me never be put to shame. In your justice rescue and deliver me; listen to me and save me!

Be my rock of refuge, my stronghold to give me safety; for you are my rock and fortress. My God, rescue me from the hand of the wicked, from the clutches of the evil and violent.

You are my hope, Lord; my trust, GOD, from my youth. On you I have depended since birth; from my mother’s womb you are my strength; my hope in you never wavers.

My mouth shall proclaim your just deeds, day after day your acts of deliverance, though I cannot number them all.

God, you have taught me from my youth; to this day I proclaim your wondrous deeds.",repo://assets/nabre.db,,WORLD,complete,,a52dee320d8e87b7ba518cabe2b8e441e12d3ebdb5d4d6705c8b1c1a2fc4e51f,c5e5a0db0d4ccace1184cfd20a96ebde21071a94c8526e91bb3776b41c4cb155
ps71_1_2_3_4a_5_6ab_15ab_17,local_rsvce,"ps71:1-2,3-4a,5-6ab,15ab,17","(6) Since my mother's womb, you have been my strength.","In thee, O LORD, do I take refuge; let me never be put to shame! In thy righteousness deliver me and rescue me; incline thy ear to me, and save me!

Be thou to me a rock of refuge, a strong fortress,  to save me, for thou art my rock and my fortress. Rescue me, O my God, from the hand of the wicked, from the grasp of the unjust and cruel man.

For thou, O Lord, art my hope, my trust, O LORD, from my youth. Upon thee I have leaned from my birth;thou art he who took me from my mother's womb. My praise is continually of thee.

My mouth will tell of thy righteous acts,of thy deeds of salvation all the day, for their number is past my knowledge.

O God, from my youth thou hast taught me, and I still proclaim thy wondrous deeds.",repo://assets/rsvce.db,,WORLD,complete,,0fd0203398fd7612d51a20342683e2b10e22208742482469d5c083f982878c1f,8df4aad6e76e532d900410ec20380fce671d452dcdd2e2aeacf1977fa27d751c
ps71_1_2_3_4a_5ab_6ab_15_17,local_nabre,"ps71:1-2,3-4a,5ab-6ab,15,17","My mouth will tell of your salvation, Lord.","Psalm 71 Prayer in Time of Old Age I - In you, LORD, I take refuge; let me never be put to shame. In your justice rescue and deliver me; listen to me and save me!

Be my rock of refuge, my stronghold to give me safety; for you are my rock and fortress. My God, rescue me from the hand of the wicked, from the clutches of the evil and violent.

You are my hope, Lord; my trust, GOD, from my youth. On you I have depended since birth; from my mother’s womb you are my strength; my hope in you never wavers.

My mouth shall proclaim your just deeds, day after day your acts of deliverance, though I cannot number them all.

God, you have taught me from my youth; to this day I proclaim your wondrous deeds.",repo://assets/nabre.db,,WORLD,complete,,9ef1313f7127b599fbec890b7d690f4c6894b974c0488a6f2aa0e810b9f1764d,d20c17136960ef3674ee5ecb8a1f5598b2936e71c253a542927729d3a6e935f5
ps71_1_2_3_4a_5ab_6ab_15_17,local_rsvce,"ps71:1-2,3-4a,5ab-6ab,15,17","My mouth will tell of your salvation, Lord.","In thee, O LORD, do I take refuge; let me never be put to shame! In thy righteousness deliver me and rescue me; incline thy ear to me, and save me!

Be thou to me a rock of refuge, a strong fortress,  to save me, for thou art my rock and my fortress. Rescue me, O my God, from the hand of the wicked, from the grasp of the unjust and cruel man.

For thou, O Lord, art my hope, my trust, O LORD, from my youth. Upon thee I have leaned from my birth;thou art he who took me from my mother's womb. My praise is continually of thee.

My mouth will tell of thy righteous acts,of thy deeds of salvation all the day, for their number is past my knowledge.

O God, from my youth thou hast taught me, and I still proclaim thy wondrous deeds.",repo://assets/rsvce.db,,WORLD,complete,,e96708e56e8fe802e2b9c2ba4edd4add15ff2cbc91f47464db2ddd83644579c3,99c0389e02d1044c8611f63ad8e7510c4022e3d43d9c16a668301bf85c67c7ab
ps71_1_2_3_5_6_15_17,local_nabre,"ps71:1-2,3,5-6,15+17",I will sing of your salvation.,"Psalm 71 Prayer in Time of Old Age I - In you, LORD, I take refuge; let me never be put to shame. In your justice rescue and deliver me; listen to me and save me!

Be my rock of refuge, my stronghold to give me safety; for you are my rock and fortress.

You are my hope, Lord; my trust, GOD, from my youth. On you I have depended since birth; from my mother’s womb you are my strength; my hope in you never wavers.

My mouth shall proclaim your just deeds, day after day your acts of deliverance, though I cannot number them all. God, you have taught me from my youth; to this day I proclaim your wondrous deeds.",repo://assets/nabre.db,,WORLD,complete,,c0ff12e53c0c5295c9e4ec57be0b490f83d32c075d2333eb7753c1c78599c33c,b95742aba191824add196a8cc4b78df2c2bb8550c7cd4a86cbfa425303e7eced
ps71_1_2_3_5_6_15_17,local_rsvce,"ps71:1-2,3,5-6,15+17",I will sing of your salvation.,"In thee, O LORD, do I take refuge; let me never be put to shame! In thy righteousness deliver me and rescue me; incline thy ear to me, and save me!

Be thou to me a rock of refuge, a strong fortress,  to save me, for thou art my rock and my fortress.

For thou, O Lord, art my hope, my trust, O LORD, from my youth. Upon thee I have leaned from my birth;thou art he who took me from my mother's womb. My praise is continually of thee.

My mouth will tell of thy righteous acts,of thy deeds of salvation all the day, for their number is past my knowledge. O God, from my youth thou hast taught me, and I still proclaim thy wondrous deeds.",repo://assets/rsvce.db,,WORLD,complete,,1b27e099468c5680bf9fbbbe89ed06225cdcfa370e0dd15f5df40debefb185ad,59510718982b3595ed8d37adc3990350dad9a26e75fb08b8bc8f6d6113f2ff2f
ps71_1_6_15_17,local_nabre,"ps71:1-6,15,17","Since my mother's womb, you have been my strength.","Psalm 71 Prayer in Time of Old Age I - In you, LORD, I take refuge; let me never be put to shame. In your justice rescue and deliver me; listen to me and save me! Be my rock of refuge, my stronghold to give me safety; for you are my rock and fortress. My God, rescue me from the hand of the wicked, from the clutches of the evil and violent. You are my hope, Lord; my trust, GOD, from my youth. On you I have depended since birth; from my mother’s womb you are my strength; my hope in you never wavers.

My mouth shall proclaim your just deeds, day after day your acts of deliverance, though I cannot number them all.

God, you have taught me from my youth; to this day I proclaim your wondrous deeds.",repo://assets/nabre.db,,WORLD,complete,,80c70d26f929d95853912ed4f93292ec25ed87dd02dd3a92142b9a1eac706bd2,827fc9655aae1e0866256ee13a74657310c7c430d660adae855bc399627aa323
ps71_1_6_15_17,local_rsvce,"ps71:1-6,15,17","Since my mother's womb, you have been my strength.","In thee, O LORD, do I take refuge; let me never be put to shame! In thy righteousness deliver me and rescue me; incline thy ear to me, and save me! Be thou to me a rock of refuge, a strong fortress,  to save me, for thou art my rock and my fortress. Rescue me, O my God, from the hand of the wicked, from the grasp of the unjust and cruel man. For thou, O Lord, art my hope, my trust, O LORD, from my youth. Upon thee I have leaned from my birth;thou art he who took me from my mother's womb. My praise is continually of thee.

My mouth will tell of thy righteous acts,of thy deeds of salvation all the day, for their number is past my knowledge.

O God, from my youth thou hast taught me, and I still proclaim thy wondrous deeds.",repo://assets/rsvce.db,,WORLD,complete,,9be93d2d744d988e8e7f58371ef0dd5f7bc2549d880245acebd94a03a382db43,5f8db857d4817556027535ec054184a632c89d627afa84a9bcaac1185f4b92a6
ps71_3_4a_5_6ab_16_17,local_nabre,"ps71:3-4a,5-6ab,16-17",Fill me with your praise and I will sing your glory!,"Be my rock of refuge, my stronghold to give me safety; for you are my rock and fortress. My God, rescue me from the hand of the wicked, from the clutches of the evil and violent.

You are my hope, Lord; my trust, GOD, from my youth. On you I have depended since birth; from my mother’s womb you are my strength; my hope in you never wavers.

I will speak of the mighty works of the Lord; O GOD, I will tell of your singular justice. God, you have taught me from my youth; to this day I proclaim your wondrous deeds.",repo://assets/nabre.db,,WORLD,complete,,a8268f871754feaca797d08e93f95a9aef7b69b6952ca066a8a2578de6396763,ef7bacc27f0075a2a40655241e5dbdc733199086c433e0cb0d88ab9d92c29c26
ps71_3_4a_5_6ab_16_17,local_rsvce,"ps71:3-4a,5-6ab,16-17",Fill me with your praise and I will sing your glory!,"Be thou to me a rock of refuge, a strong fortress,  to save me, for thou art my rock and my fortress. Rescue me, O my God, from the hand of the wicked, from the grasp of the unjust and cruel man.

For thou, O Lord, art my hope, my trust, O LORD, from my youth. Upon thee I have leaned from my birth;thou art he who took me from my mother's womb. My praise is continually of thee.

With the mighty deeds of the Lord GOD I will come, I will praise thy righteousness, thine alone. O God, from my youth thou hast taught me, and I still proclaim thy wondrous deeds.",repo://assets/rsvce.db,,WORLD,complete,,38a351a39a15f2c1b144e5084dfa1c9b276aebe9934fbcd9afb13888d5b75aa0,2d160ec2f23276d0497ec6c833ab7fd4bcbaea1fce6e95007667e4ade3f25e98
ps71_8_9_14_15ab_16_17_22,local_nabre,"ps71:8-9,14-15ab,16-17,22",I will sing of your salvation.,"My mouth shall be filled with your praise, shall sing your glory every day. Do not cast me aside in my old age; as my strength fails, do not forsake me.

I will always hope in you and add to all your praise. My mouth shall proclaim your just deeds, day after day your acts of deliverance, though I cannot number them all.

I will speak of the mighty works of the Lord; O GOD, I will tell of your singular justice. God, you have taught me from my youth; to this day I proclaim your wondrous deeds.

That I may praise you with the lyre for your faithfulness, my God, And sing to you with the harp, O Holy One of Israel!",repo://assets/nabre.db,,WORLD,complete,,c1b4550727c0192a3a36d4d45e678a850b39f22ea4366bf32ec0f16c75acfef6,537edf36df076ab47e5c3221a1f0a0051a3648e6c2566f1b7157afce1f429ace
ps71_8_9_14_15ab_16_17_22,local_rsvce,"ps71:8-9,14-15ab,16-17,22",I will sing of your salvation.,"My mouth is filled with thy praise, and with thy glory all the day. Do not cast me off in the time of old age; forsake me not when my strength is spent.

But I will hope continually, and will praise thee yet more and more. My mouth will tell of thy righteous acts,of thy deeds of salvation all the day, for their number is past my knowledge.

With the mighty deeds of the Lord GOD I will come, I will praise thy righteousness, thine alone. O God, from my youth thou hast taught me, and I still proclaim thy wondrous deeds.

I will also praise thee with the harp for thy faithfulness,O my God; I will sing praises to thee with the lyre, O Holy One of Israel.",repo://assets/rsvce.db,,WORLD,complete,,1deb0b357f3275d9879238b8c85e16efd0d9ba6a7ea0aeb637e0f3e311c75bfb,6ac3440e185209b04fd6a96774568f35900bb203b6806603e5ac5ee7550fb59d
ps72_1_2_10_11_12_13,local_nabre,"ps72:1-2,10-11,12-13","Lord, every nation on earth will adore you.","Psalm 72 A Prayer for the King - Of Solomon. I - O God, give your judgment to the king; your justice to the king’s son; That he may govern your people with justice, your oppressed with right judgment,

May the kings of Tarshish and the islands bring tribute, the kings of Sheba and Seba offer gifts. May all kings bow before him, all nations serve him.

For he rescues the poor when they cry out, the oppressed who have no one to help. He shows pity to the needy and the poor and saves the lives of the poor.",repo://assets/nabre.db,,WORLD,complete,,ba5e547b7252d0a6c955b0f110b2b86da10a5cc7c2c4d32c29bc72aafdc89d93,4de5c495b48fbe2a57806bd6668600cf74e37a3b5e4df12e70f418d6aceec8f4
ps72_1_2_10_11_12_13,local_rsvce,"ps72:1-2,10-11,12-13","Lord, every nation on earth will adore you.","Give the king thy justice, O God, and thy righteousness to the royal son! May he judge thy people with righteousness, and thy poor with justice!

May the kings of Tarshish and of the isles render him tribute, may the kings of Sheba and Seba bring gifts! May all kings fall down before him, all nations serve him!

For he delivers the needy when he calls, the poor and him who has no helper. He has pity on the weak and the needy, and saves the lives of the needy.",repo://assets/rsvce.db,,WORLD,complete,,0962d9ac1ff8d5e92a97499929f561bf4228b105943ac072b78abb4cab1b3653,e332a7bc61a26364955e583317113b889ff7247c4a5d721b6b6d5440159b359c
ps72_1_2_10_12_13,local_nabre,"ps72:1-2,10,12-13","Lord, every nation on earth will adore you.","Psalm 72 A Prayer for the King - Of Solomon. I - O God, give your judgment to the king; your justice to the king’s son; That he may govern your people with justice, your oppressed with right judgment,

May the kings of Tarshish and the islands bring tribute, the kings of Sheba and Seba offer gifts.

For he rescues the poor when they cry out, the oppressed who have no one to help. He shows pity to the needy and the poor and saves the lives of the poor.",repo://assets/nabre.db,,WORLD,complete,,170fe0e1f1ea8976a2076eb27a613d930728037d7c6e20e37b6f9250c96c373a,4cbee696d483aac1dc6c50632c5e8a7b680f7c1c6fc6df34a01f2788639e3de3
ps72_1_2_10_12_13,local_rsvce,"ps72:1-2,10,12-13","Lord, every nation on earth will adore you.","Give the king thy justice, O God, and thy righteousness to the royal son! May he judge thy people with righteousness, and thy poor with justice!

May the kings of Tarshish and of the isles render him tribute, may the kings of Sheba and Seba bring gifts!

For he delivers the needy when he calls, the poor and him who has no helper. He has pity on the weak and the needy, and saves the lives of the needy.",repo://assets/rsvce.db,,WORLD,complete,,ca2d5ae6de6b70fbd86b6c07e2a60531a930b1172222fb9ee1189e35f67fe3d4,a2c21e6a182471304f04a8df0e127a4f387b826e34ac547f58952c6e95bcb676
ps72_1_2_12_13_18_19,local_nabre,"ps72:1-2,12-13,18-19",Justice and peace shall flourish for ever.++,"Psalm 72 A Prayer for the King - Of Solomon. I - O God, give your judgment to the king; your justice to the king’s son; That he may govern your people with justice, your oppressed with right judgment,

For he rescues the poor when they cry out, the oppressed who have no one to help. He shows pity to the needy and the poor and saves the lives of the poor.

Blessed be the LORD God, the God of Israel, who alone does wonderful deeds. Amen and amen.",repo://assets/nabre.db,,WORLD,complete,,2897e2761693de82410498eab96195409974fa75d6874681724f610d89fa52c9,be9ec45317c00d2f5f5833734fc3f047d329c05e4ec319711109091e6a6ab634
ps72_1_2_12_13_18_19,local_rsvce,"ps72:1-2,12-13,18-19",Justice and peace shall flourish for ever.++,"Give the king thy justice, O God, and thy righteousness to the royal son! May he judge thy people with righteousness, and thy poor with justice!

For he delivers the needy when he calls, the poor and him who has no helper. He has pity on the weak and the needy, and saves the lives of the needy.

Blessed be the LORD, the God of Israel, who alone does wondrous things. Blessed be his glorious name for ever; may his glory fill the whole earth! Amen and Amen!",repo://assets/rsvce.db,,WORLD,complete,,78cff05101033a64182d5ceae6b1ffb3e142bb3c4724bce1cfe86af573d4e9cc,bb04841f5303fb5d2fe736b2a699d10013f7c129be165dd7ae566e92eb552ed1
ps72_1_2_14_15bc_17,local_nabre,"ps72:1-2,14-15bc,17","Lord, every nation on earth will adore you.","Psalm 72 A Prayer for the King - Of Solomon. I - O God, give your judgment to the king; your justice to the king’s son; That he may govern your people with justice, your oppressed with right judgment,

From extortion and violence he redeems them, for precious is their blood in his sight. Long may he live, receiving gold from Sheba, prayed for without cease, blessed day by day.

May the tribes of the earth give blessings with his name; may all the nations regard him as favored.",repo://assets/nabre.db,,WORLD,complete,,6a030f6c93f53746040ec12a08754da414c9169a2b8c0b7c785483f88759afd1,f2620421f8b81634fbfc5adae8160989042893529ab57b0863d24dffde49fbb1
ps72_1_2_14_15bc_17,local_rsvce,"ps72:1-2,14-15bc,17","Lord, every nation on earth will adore you.","Give the king thy justice, O God, and thy righteousness to the royal son! May he judge thy people with righteousness, and thy poor with justice!

From oppression and violence he redeems their life; and precious is their blood in his sight. Long may he live, may gold of Sheba be given to him!May prayer be made for him continually, and blessings invoked for him all the day!

May his name endure for ever,his fame continue as long as the sun!May men bless themselves by him, all nations call him blessed!",repo://assets/rsvce.db,,WORLD,complete,,7250279ae964f3f6d1e4ea7eec64a31b8d6cc4fe49536f0664af6e9e3d123b9e,407ba7d1779e3f3e6c0c0555879ba44476897acb5fa8cfe0763512aa4faa53c3
ps72_1_2_14_15cd_17,local_nabre,"ps72:1-2,14,15cd,17","All nations on earth shall fall prostrate before you, O Lord.","Psalm 72 A Prayer for the King - Of Solomon. I - O God, give your judgment to the king; your justice to the king’s son; That he may govern your people with justice, your oppressed with right judgment,

From extortion and violence he redeems them, for precious is their blood in his sight.

Long may he live, receiving gold from Sheba, prayed for without cease, blessed day by day.

May the tribes of the earth give blessings with his name; may all the nations regard him as favored.",repo://assets/nabre.db,,WORLD,complete,,25b290720b1f5db02401dab06d3599de704e0684aff2e881b8c7186b217902cd,87695d931bcaadf93dec796312ac97a6cd48946ce210efce2bf844c9f85526f5
ps72_1_2_14_15cd_17,local_rsvce,"ps72:1-2,14,15cd,17","All nations on earth shall fall prostrate before you, O Lord.","Give the king thy justice, O God, and thy righteousness to the royal son! May he judge thy people with righteousness, and thy poor with justice!

From oppression and violence he redeems their life; and precious is their blood in his sight.

Long may he live, may gold of Sheba be given to him!May prayer be made for him continually, and blessings invoked for him all the day!

May his name endure for ever,his fame continue as long as the sun!May men bless themselves by him, all nations call him blessed!",repo://assets/rsvce.db,,WORLD,complete,,225c9a930ba2225bc373597a42b38ef5a5d85a07ef648240d6d17357b39d405e,128ec282be3d0a07df65099ef7c4cf489259a4d7138197ddca69136faec46046
ps72_1_2_3_4_7_8,local_nabre,"ps72:1-2,3-4,7-8","Lord, every nation on earth will adore you.","Psalm 72 A Prayer for the King - Of Solomon. I - O God, give your judgment to the king; your justice to the king’s son; That he may govern your people with justice, your oppressed with right judgment,

That the mountains may yield their bounty for the people, and the hills great abundance, That he may defend the oppressed among the people, save the children of the poor and crush the oppressor.

That abundance may flourish in his days, great bounty, till the moon be no more. May he rule from sea to sea, from the river to the ends of the earth.",repo://assets/nabre.db,,WORLD,complete,,0b892fb76fda251e268bd836f98260200b5835454ba7ace17dac9491a0d3562e,5b7c0f3816857a2164b8ff41ea7d1cdfbf4f1bc88922634123a363cb181f64c5
ps72_1_2_3_4_7_8,local_rsvce,"ps72:1-2,3-4,7-8","Lord, every nation on earth will adore you.","Give the king thy justice, O God, and thy righteousness to the royal son! May he judge thy people with righteousness, and thy poor with justice!

Let the mountains bear prosperity for the people, and the hills, in righteousness! May he defend the cause of the poor of the people,give deliverance to the needy, and crush the oppressor!

In his days may righteousness flourish, and peace abound, till the moon be no more! May he have dominion from sea to sea, and from the River to the ends of the earth!",repo://assets/rsvce.db,,WORLD,complete,,ff432a0bdabf7ab4ebf7b1fe1671732b4f867ad67e107327354fd6b780111dd3,8dec292a7de887ce1b3164507c26959f56cda6d46bff5cc2a09122b98d575724
ps72_1_2_3_4_7_8_17,local_nabre,"ps72:1-2,3-4,7-8,17",Justice and peace shall flourish for ever.++,"Psalm 72 A Prayer for the King - Of Solomon. I - O God, give your judgment to the king; your justice to the king’s son; That he may govern your people with justice, your oppressed with right judgment,

That the mountains may yield their bounty for the people, and the hills great abundance, That he may defend the oppressed among the people, save the children of the poor and crush the oppressor.

That abundance may flourish in his days, great bounty, till the moon be no more. May he rule from sea to sea, from the river to the ends of the earth.

May the tribes of the earth give blessings with his name; may all the nations regard him as favored.",repo://assets/nabre.db,,WORLD,complete,,ce2df16ddc02d859d048ba25ef05bb130705c1bec7b39e948aa47f438a7c589e,271a57735b029e71826d1c70731126bdf7d028c616c12fa2c594ed9c0dcc0778
ps72_1_2_3_4_7_8_17,local_rsvce,"ps72:1-2,3-4,7-8,17",Justice and peace shall flourish for ever.++,"Give the king thy justice, O God, and thy righteousness to the royal son! May he judge thy people with righteousness, and thy poor with justice!

Let the mountains bear prosperity for the people, and the hills, in righteousness! May he defend the cause of the poor of the people,give deliverance to the needy, and crush the oppressor!

In his days may righteousness flourish, and peace abound, till the moon be no more! May he have dominion from sea to sea, and from the River to the ends of the earth!

May his name endure for ever,his fame continue as long as the sun!May men bless themselves by him, all nations call him blessed!",repo://assets/rsvce.db,,WORLD,complete,,1de2463e150015a0d556ed7754d7707ef5fe5408ee696cba955a6758df2d00a4,e01cc01f28d0ca99b2514c3a1c84051dd969d9237657f2da61a2fa6cc0e24d5b
ps72_1_2_3_4ab_7_8,local_nabre,"ps72:1-2,3-4ab,7-8","Lord, every nation on earth will adore you.","Psalm 72 A Prayer for the King - Of Solomon. I - O God, give your judgment to the king; your justice to the king’s son; That he may govern your people with justice, your oppressed with right judgment,

That the mountains may yield their bounty for the people, and the hills great abundance, That he may defend the oppressed among the people, save the children of the poor and crush the oppressor.

That abundance may flourish in his days, great bounty, till the moon be no more. May he rule from sea to sea, from the river to the ends of the earth.",repo://assets/nabre.db,,WORLD,complete,,0b892fb76fda251e268bd836f98260200b5835454ba7ace17dac9491a0d3562e,5b7c0f3816857a2164b8ff41ea7d1cdfbf4f1bc88922634123a363cb181f64c5
